 v-sweep         vsg_out         vsd_out         id              id_w           
 2.46000000e+00  2.46000000e+00  5.00000000e-02  5.14074007e-05  5.14074007e+00 
 2.47000000e+00  2.47000000e+00  5.00000000e-02  5.16277096e-05  5.16277096e+00 
 2.48000000e+00  2.48000000e+00  5.00000000e-02  5.18471265e-05  5.18471265e+00 
 2.49000000e+00  2.49000000e+00  5.00000000e-02  5.20656552e-05  5.20656552e+00 
 2.50000000e+00  2.50000000e+00  5.00000000e-02  5.22832997e-05  5.22832997e+00 
 2.51000000e+00  2.51000000e+00  5.00000000e-02  5.25000638e-05  5.25000638e+00 
 2.52000000e+00  2.52000000e+00  5.00000000e-02  5.27159515e-05  5.27159515e+00 
 2.53000000e+00  2.53000000e+00  5.00000000e-02  5.29309664e-05  5.29309664e+00 
 2.54000000e+00  2.54000000e+00  5.00000000e-02  5.31451124e-05  5.31451124e+00 
 2.55000000e+00  2.55000000e+00  5.00000000e-02  5.33583934e-05  5.33583934e+00 
 2.56000000e+00  2.56000000e+00  5.00000000e-02  5.35708131e-05  5.35708131e+00 
 2.57000000e+00  2.57000000e+00  5.00000000e-02  5.37823753e-05  5.37823753e+00 
 2.58000000e+00  2.58000000e+00  5.00000000e-02  5.39930837e-05  5.39930837e+00 
 2.59000000e+00  2.59000000e+00  5.00000000e-02  5.42029421e-05  5.42029421e+00 
 2.60000000e+00  2.60000000e+00  5.00000000e-02  5.44119541e-05  5.44119541e+00 
 2.61000000e+00  2.61000000e+00  5.00000000e-02  5.46201235e-05  5.46201235e+00 
 2.62000000e+00  2.62000000e+00  5.00000000e-02  5.48274538e-05  5.48274538e+00 
 2.63000000e+00  2.63000000e+00  5.00000000e-02  5.50339489e-05  5.50339489e+00 
 2.64000000e+00  2.64000000e+00  5.00000000e-02  5.52396123e-05  5.52396123e+00 
 2.65000000e+00  2.65000000e+00  5.00000000e-02  5.54444477e-05  5.54444477e+00 
 2.66000000e+00  2.66000000e+00  5.00000000e-02  5.56484586e-05  5.56484586e+00 
 2.67000000e+00  2.67000000e+00  5.00000000e-02  5.58516486e-05  5.58516486e+00 
 2.68000000e+00  2.68000000e+00  5.00000000e-02  5.60540214e-05  5.60540214e+00 
 2.69000000e+00  2.69000000e+00  5.00000000e-02  5.62555804e-05  5.62555804e+00 
 2.70000000e+00  2.70000000e+00  5.00000000e-02  5.64563293e-05  5.64563293e+00 
 2.71000000e+00  2.71000000e+00  5.00000000e-02  5.66562715e-05  5.66562715e+00 
 2.72000000e+00  2.72000000e+00  5.00000000e-02  5.68554105e-05  5.68554105e+00 
 2.73000000e+00  2.73000000e+00  5.00000000e-02  5.70537499e-05  5.70537499e+00 
 2.74000000e+00  2.74000000e+00  5.00000000e-02  5.72512930e-05  5.72512930e+00 
 2.75000000e+00  2.75000000e+00  5.00000000e-02  5.74480434e-05  5.74480434e+00 
 2.76000000e+00  2.76000000e+00  5.00000000e-02  5.76440045e-05  5.76440045e+00 
 2.77000000e+00  2.77000000e+00  5.00000000e-02  5.78391796e-05  5.78391796e+00 
 2.78000000e+00  2.78000000e+00  5.00000000e-02  5.80335723e-05  5.80335723e+00 
 2.79000000e+00  2.79000000e+00  5.00000000e-02  5.82271859e-05  5.82271859e+00 
 2.80000000e+00  2.80000000e+00  5.00000000e-02  5.84200238e-05  5.84200238e+00 
 2.81000000e+00  2.81000000e+00  5.00000000e-02  5.86120893e-05  5.86120893e+00 
 2.82000000e+00  2.82000000e+00  5.00000000e-02  5.88033858e-05  5.88033858e+00 
 2.83000000e+00  2.83000000e+00  5.00000000e-02  5.89939165e-05  5.89939165e+00 
 2.84000000e+00  2.84000000e+00  5.00000000e-02  5.91836849e-05  5.91836849e+00 
 2.85000000e+00  2.85000000e+00  5.00000000e-02  5.93726941e-05  5.93726941e+00 
 2.86000000e+00  2.86000000e+00  5.00000000e-02  5.95609475e-05  5.95609475e+00 
 2.87000000e+00  2.87000000e+00  5.00000000e-02  5.97484483e-05  5.97484483e+00 
 2.88000000e+00  2.88000000e+00  5.00000000e-02  5.99351998e-05  5.99351998e+00 
 2.89000000e+00  2.89000000e+00  5.00000000e-02  6.01212052e-05  6.01212052e+00 
 2.90000000e+00  2.90000000e+00  5.00000000e-02  6.03064677e-05  6.03064677e+00 
 2.91000000e+00  2.91000000e+00  5.00000000e-02  6.04909906e-05  6.04909906e+00 
 2.92000000e+00  2.92000000e+00  5.00000000e-02  6.06747769e-05  6.06747769e+00 
 2.93000000e+00  2.93000000e+00  5.00000000e-02  6.08578298e-05  6.08578298e+00 
 2.94000000e+00  2.94000000e+00  5.00000000e-02  6.10401526e-05  6.10401526e+00 
 2.95000000e+00  2.95000000e+00  5.00000000e-02  6.12217483e-05  6.12217483e+00 
