 v-sweep         vsg_out         vsd_out         id              id_w           
 5.90000000e-01  5.90000000e-01  5.00000000e-02  4.38299835e-09  4.38299835e-04 
 6.00000000e-01  6.00000000e-01  5.00000000e-02  5.61539525e-09  5.61539525e-04 
 6.10000000e-01  6.10000000e-01  5.00000000e-02  7.17708077e-09  7.17708077e-04 
 6.20000000e-01  6.20000000e-01  5.00000000e-02  9.14990832e-09  9.14990832e-04 
 6.30000000e-01  6.30000000e-01  5.00000000e-02  1.16341222e-08  1.16341222e-03 
 6.40000000e-01  6.40000000e-01  5.00000000e-02  1.47519633e-08  1.47519633e-03 
 6.50000000e-01  6.50000000e-01  5.00000000e-02  1.86517503e-08  1.86517503e-03 
 6.60000000e-01  6.60000000e-01  5.00000000e-02  2.35123208e-08  2.35123208e-03 
 6.70000000e-01  6.70000000e-01  5.00000000e-02  2.95478738e-08  2.95478738e-03 
 6.80000000e-01  6.80000000e-01  5.00000000e-02  3.70125517e-08  3.70125517e-03 
 6.90000000e-01  6.90000000e-01  5.00000000e-02  4.62045569e-08  4.62045569e-03 
 7.00000000e-01  7.00000000e-01  5.00000000e-02  5.74686753e-08  5.74686753e-03 
 7.10000000e-01  7.10000000e-01  5.00000000e-02  7.11963856e-08  7.11963856e-03 
 7.20000000e-01  7.20000000e-01  5.00000000e-02  8.78222045e-08  8.78222045e-03 
 7.30000000e-01  7.30000000e-01  5.00000000e-02  1.07815326e-07  1.07815326e-02 
 7.40000000e-01  7.40000000e-01  5.00000000e-02  1.31665557e-07  1.31665557e-02 
 7.50000000e-01  7.50000000e-01  5.00000000e-02  1.59863706e-07  1.59863706e-02 
 7.60000000e-01  7.60000000e-01  5.00000000e-02  1.92877379e-07  1.92877379e-02 
 7.70000000e-01  7.70000000e-01  5.00000000e-02  2.31124446e-07  2.31124446e-02 
 7.80000000e-01  7.80000000e-01  5.00000000e-02  2.74947440e-07  2.74947440e-02 
 7.90000000e-01  7.90000000e-01  5.00000000e-02  3.24592466e-07  3.24592466e-02 
 8.00000000e-01  8.00000000e-01  5.00000000e-02  3.80195670e-07  3.80195670e-02 
 8.10000000e-01  8.10000000e-01  5.00000000e-02  4.41778987e-07  4.41778987e-02 
 8.20000000e-01  8.20000000e-01  5.00000000e-02  5.09254980e-07  5.09254980e-02 
 8.30000000e-01  8.30000000e-01  5.00000000e-02  5.82439197e-07  5.82439197e-02 
 8.40000000e-01  8.40000000e-01  5.00000000e-02  6.61067335e-07  6.61067335e-02 
 8.50000000e-01  8.50000000e-01  5.00000000e-02  7.44814633e-07  7.44814633e-02 
 8.60000000e-01  8.60000000e-01  5.00000000e-02  8.33311078e-07  8.33311078e-02 
 8.70000000e-01  8.70000000e-01  5.00000000e-02  9.26153965e-07  9.26153965e-02 
 8.80000000e-01  8.80000000e-01  5.00000000e-02  1.02294200e-06  1.02294200e-01 
 8.90000000e-01  8.90000000e-01  5.00000000e-02  1.12327821e-06  1.12327821e-01 
 9.00000000e-01  9.00000000e-01  5.00000000e-02  1.22677840e-06  1.22677840e-01 
 9.10000000e-01  9.10000000e-01  5.00000000e-02  1.33307759e-06  1.33307759e-01 
 9.20000000e-01  9.20000000e-01  5.00000000e-02  1.44183446e-06  1.44183446e-01 
 9.30000000e-01  9.30000000e-01  5.00000000e-02  1.55273378e-06  1.55273378e-01 
 9.40000000e-01  9.40000000e-01  5.00000000e-02  1.66548759e-06  1.66548759e-01 
 9.50000000e-01  9.50000000e-01  5.00000000e-02  1.77983522e-06  1.77983522e-01 
 9.60000000e-01  9.60000000e-01  5.00000000e-02  1.89554253e-06  1.89554253e-01 
 9.70000000e-01  9.70000000e-01  5.00000000e-02  2.01240061e-06  2.01240061e-01 
 9.80000000e-01  9.80000000e-01  5.00000000e-02  2.13022421e-06  2.13022421e-01 
 9.90000000e-01  9.90000000e-01  5.00000000e-02  2.24884978e-06  2.24884978e-01 
 1.00000000e+00  1.00000000e+00  5.00000000e-02  2.36813364e-06  2.36813364e-01 
 1.01000000e+00  1.01000000e+00  5.00000000e-02  2.48795000e-06  2.48795000e-01 
 1.02000000e+00  1.02000000e+00  5.00000000e-02  2.60818904e-06  2.60818904e-01 
 1.03000000e+00  1.03000000e+00  5.00000000e-02  2.72875520e-06  2.72875520e-01 
 1.04000000e+00  1.04000000e+00  5.00000000e-02  2.84956549e-06  2.84956549e-01 
 1.05000000e+00  1.05000000e+00  5.00000000e-02  2.97054793e-06  2.97054793e-01 
 1.06000000e+00  1.06000000e+00  5.00000000e-02  3.09164023e-06  3.09164023e-01 
 1.07000000e+00  1.07000000e+00  5.00000000e-02  3.21278853e-06  3.21278853e-01 
 1.08000000e+00  1.08000000e+00  5.00000000e-02  3.33394623e-06  3.33394623e-01 
 1.09000000e+00  1.09000000e+00  5.00000000e-02  3.45507312e-06  3.45507312e-01 
 1.10000000e+00  1.10000000e+00  5.00000000e-02  3.57613443e-06  3.57613443e-01 
 1.11000000e+00  1.11000000e+00  5.00000000e-02  3.69710015e-06  3.69710015e-01 
 1.12000000e+00  1.12000000e+00  5.00000000e-02  3.81794426e-06  3.81794426e-01 
 1.13000000e+00  1.13000000e+00  5.00000000e-02  3.93864430e-06  3.93864430e-01 
 1.14000000e+00  1.14000000e+00  5.00000000e-02  4.05918080e-06  4.05918080e-01 
 1.15000000e+00  1.15000000e+00  5.00000000e-02  4.17953685e-06  4.17953685e-01 
 1.16000000e+00  1.16000000e+00  5.00000000e-02  4.29969777e-06  4.29969777e-01 
 1.17000000e+00  1.17000000e+00  5.00000000e-02  4.41965075e-06  4.41965075e-01 
