 v-sweep         vgs_out         vds_out         id              id_w           
 5.00000000e-01  5.00000000e-01  5.00000000e-02  3.06140438e-08  3.06140438e-03 
 5.10000000e-01  5.10000000e-01  5.00000000e-02  3.94229132e-08  3.94229132e-03 
 5.20000000e-01  5.20000000e-01  5.00000000e-02  5.06311028e-08  5.06311028e-03 
 5.30000000e-01  5.30000000e-01  5.00000000e-02  6.48406388e-08  6.48406388e-03 
 5.40000000e-01  5.40000000e-01  5.00000000e-02  8.27860781e-08  8.27860781e-03 
 5.50000000e-01  5.50000000e-01  5.00000000e-02  1.05356617e-07  1.05356617e-02 
 5.60000000e-01  5.60000000e-01  5.00000000e-02  1.33618339e-07  1.33618339e-02 
 5.70000000e-01  5.70000000e-01  5.00000000e-02  1.68834097e-07  1.68834097e-02 
 5.80000000e-01  5.80000000e-01  5.00000000e-02  2.12476988e-07  2.12476988e-02 
 5.90000000e-01  5.90000000e-01  5.00000000e-02  2.66231793e-07  2.66231793e-02 
 6.00000000e-01  6.00000000e-01  5.00000000e-02  3.31977431e-07  3.31977431e-02 
 6.10000000e-01  6.10000000e-01  5.00000000e-02  4.11743500e-07  4.11743500e-02 
 6.20000000e-01  6.20000000e-01  5.00000000e-02  5.07636342e-07  5.07636342e-02 
 6.30000000e-01  6.30000000e-01  5.00000000e-02  6.21735560e-07  6.21735560e-02 
 6.40000000e-01  6.40000000e-01  5.00000000e-02  7.55970017e-07  7.55970017e-02 
 6.50000000e-01  6.50000000e-01  5.00000000e-02  9.11990513e-07  9.11990513e-02 
 6.60000000e-01  6.60000000e-01  5.00000000e-02  1.09106064e-06  1.09106064e-01 
 6.70000000e-01  6.70000000e-01  5.00000000e-02  1.29398462e-06  1.29398462e-01 
 6.80000000e-01  6.80000000e-01  5.00000000e-02  1.52108190e-06  1.52108190e-01 
 6.90000000e-01  6.90000000e-01  5.00000000e-02  1.77220683e-06  1.77220683e-01 
 7.00000000e-01  7.00000000e-01  5.00000000e-02  2.04680294e-06  2.04680294e-01 
 7.10000000e-01  7.10000000e-01  5.00000000e-02  2.34397764e-06  2.34397764e-01 
 7.20000000e-01  7.20000000e-01  5.00000000e-02  2.66258408e-06  2.66258408e-01 
 7.30000000e-01  7.30000000e-01  5.00000000e-02  3.00130004e-06  3.00130004e-01 
 7.40000000e-01  7.40000000e-01  5.00000000e-02  3.35869777e-06  3.35869777e-01 
 7.50000000e-01  7.50000000e-01  5.00000000e-02  3.73330206e-06  3.73330206e-01 
 7.60000000e-01  7.60000000e-01  5.00000000e-02  4.12363585e-06  4.12363585e-01 
 7.70000000e-01  7.70000000e-01  5.00000000e-02  4.52825440e-06  4.52825440e-01 
 7.80000000e-01  7.80000000e-01  5.00000000e-02  4.94576955e-06  4.94576955e-01 
 7.90000000e-01  7.90000000e-01  5.00000000e-02  5.37486589e-06  5.37486589e-01 
 8.00000000e-01  8.00000000e-01  5.00000000e-02  5.81431057e-06  5.81431057e-01 
 8.10000000e-01  8.10000000e-01  5.00000000e-02  6.26295820e-06  6.26295820e-01 
 8.20000000e-01  8.20000000e-01  5.00000000e-02  6.71975224e-06  6.71975224e-01 
 8.30000000e-01  8.30000000e-01  5.00000000e-02  7.18372382e-06  7.18372382e-01 
 8.40000000e-01  8.40000000e-01  5.00000000e-02  7.65398875e-06  7.65398875e-01 
 8.50000000e-01  8.50000000e-01  5.00000000e-02  8.12974335e-06  8.12974335e-01 
 8.60000000e-01  8.60000000e-01  5.00000000e-02  8.61025958e-06  8.61025958e-01 
 8.70000000e-01  8.70000000e-01  5.00000000e-02  9.09487976e-06  9.09487976e-01 
 8.80000000e-01  8.80000000e-01  5.00000000e-02  9.58301113e-06  9.58301113e-01 
 8.90000000e-01  8.90000000e-01  5.00000000e-02  1.00741205e-05  1.00741205e+00 
 9.00000000e-01  9.00000000e-01  5.00000000e-02  1.05677289e-05  1.05677289e+00 
 9.10000000e-01  9.10000000e-01  5.00000000e-02  1.10634066e-05  1.10634066e+00 
 9.20000000e-01  9.20000000e-01  5.00000000e-02  1.15607685e-05  1.15607685e+00 
 9.30000000e-01  9.30000000e-01  5.00000000e-02  1.20594694e-05  1.20594694e+00 
 9.40000000e-01  9.40000000e-01  5.00000000e-02  1.25592004e-05  1.25592004e+00 
 9.50000000e-01  9.50000000e-01  5.00000000e-02  1.30596847e-05  1.30596847e+00 
 9.60000000e-01  9.60000000e-01  5.00000000e-02  1.35606745e-05  1.35606745e+00 
 9.70000000e-01  9.70000000e-01  5.00000000e-02  1.40619477e-05  1.40619477e+00 
 9.80000000e-01  9.80000000e-01  5.00000000e-02  1.45633053e-05  1.45633053e+00 
 9.90000000e-01  9.90000000e-01  5.00000000e-02  1.50645689e-05  1.50645689e+00 
 1.00000000e+00  1.00000000e+00  5.00000000e-02  1.55655781e-05  1.55655781e+00 
 1.01000000e+00  1.01000000e+00  5.00000000e-02  1.60661892e-05  1.60661892e+00 
 1.02000000e+00  1.02000000e+00  5.00000000e-02  1.65662727e-05  1.65662727e+00 
 1.03000000e+00  1.03000000e+00  5.00000000e-02  1.70657121e-05  1.70657121e+00 
 1.04000000e+00  1.04000000e+00  5.00000000e-02  1.75644025e-05  1.75644025e+00 
 1.05000000e+00  1.05000000e+00  5.00000000e-02  1.80622492e-05  1.80622492e+00 
 1.06000000e+00  1.06000000e+00  5.00000000e-02  1.85591665e-05  1.85591665e+00 
 1.07000000e+00  1.07000000e+00  5.00000000e-02  1.90550771e-05  1.90550771e+00 
 1.08000000e+00  1.08000000e+00  5.00000000e-02  1.95499110e-05  1.95499110e+00 
 1.09000000e+00  1.09000000e+00  5.00000000e-02  2.00436045e-05  2.00436045e+00 
 1.10000000e+00  1.10000000e+00  5.00000000e-02  2.05361000e-05  2.05361000e+00 
 1.11000000e+00  1.11000000e+00  5.00000000e-02  2.10273450e-05  2.10273450e+00 
 1.12000000e+00  1.12000000e+00  5.00000000e-02  2.15172916e-05  2.15172916e+00 
 1.13000000e+00  1.13000000e+00  5.00000000e-02  2.20058964e-05  2.20058964e+00 
 1.14000000e+00  1.14000000e+00  5.00000000e-02  2.24931196e-05  2.24931196e+00 
 1.15000000e+00  1.15000000e+00  5.00000000e-02  2.29789248e-05  2.29789248e+00 
 1.16000000e+00  1.16000000e+00  5.00000000e-02  2.34632788e-05  2.34632788e+00 
 1.17000000e+00  1.17000000e+00  5.00000000e-02  2.39461511e-05  2.39461511e+00 
 1.18000000e+00  1.18000000e+00  5.00000000e-02  2.44275137e-05  2.44275137e+00 
 1.19000000e+00  1.19000000e+00  5.00000000e-02  2.49073409e-05  2.49073409e+00 
 1.20000000e+00  1.20000000e+00  5.00000000e-02  2.53856092e-05  2.53856092e+00 
 1.21000000e+00  1.21000000e+00  5.00000000e-02  2.58622967e-05  2.58622967e+00 
 1.22000000e+00  1.22000000e+00  5.00000000e-02  2.63373834e-05  2.63373834e+00 
 1.23000000e+00  1.23000000e+00  5.00000000e-02  2.68108508e-05  2.68108508e+00 
 1.24000000e+00  1.24000000e+00  5.00000000e-02  2.72826817e-05  2.72826817e+00 
 1.25000000e+00  1.25000000e+00  5.00000000e-02  2.77528604e-05  2.77528604e+00 
 1.26000000e+00  1.26000000e+00  5.00000000e-02  2.82213723e-05  2.82213723e+00 
 1.27000000e+00  1.27000000e+00  5.00000000e-02  2.86882037e-05  2.86882037e+00 
 1.28000000e+00  1.28000000e+00  5.00000000e-02  2.91533421e-05  2.91533421e+00 
 1.29000000e+00  1.29000000e+00  5.00000000e-02  2.96167757e-05  2.96167757e+00 
 1.30000000e+00  1.30000000e+00  5.00000000e-02  3.00784938e-05  3.00784938e+00 
 1.31000000e+00  1.31000000e+00  5.00000000e-02  3.05384863e-05  3.05384863e+00 
 1.32000000e+00  1.32000000e+00  5.00000000e-02  3.09967437e-05  3.09967437e+00 
 1.33000000e+00  1.33000000e+00  5.00000000e-02  3.14532574e-05  3.14532574e+00 
 1.34000000e+00  1.34000000e+00  5.00000000e-02  3.19080192e-05  3.19080192e+00 
 1.35000000e+00  1.35000000e+00  5.00000000e-02  3.23610216e-05  3.23610216e+00 
 1.36000000e+00  1.36000000e+00  5.00000000e-02  3.28122574e-05  3.28122574e+00 
 1.37000000e+00  1.37000000e+00  5.00000000e-02  3.32617202e-05  3.32617202e+00 
 1.38000000e+00  1.38000000e+00  5.00000000e-02  3.37094037e-05  3.37094037e+00 
 1.39000000e+00  1.39000000e+00  5.00000000e-02  3.41553023e-05  3.41553023e+00 
 1.40000000e+00  1.40000000e+00  5.00000000e-02  3.45994107e-05  3.45994107e+00 
 1.41000000e+00  1.41000000e+00  5.00000000e-02  3.50417239e-05  3.50417239e+00 
 1.42000000e+00  1.42000000e+00  5.00000000e-02  3.54822373e-05  3.54822373e+00 
 1.43000000e+00  1.43000000e+00  5.00000000e-02  3.59209466e-05  3.59209466e+00 
 1.44000000e+00  1.44000000e+00  5.00000000e-02  3.63578479e-05  3.63578479e+00 
 1.45000000e+00  1.45000000e+00  5.00000000e-02  3.67929374e-05  3.67929374e+00 
 1.46000000e+00  1.46000000e+00  5.00000000e-02  3.72262117e-05  3.72262117e+00 
 1.47000000e+00  1.47000000e+00  5.00000000e-02  3.76576676e-05  3.76576676e+00 
 1.48000000e+00  1.48000000e+00  5.00000000e-02  3.80873023e-05  3.80873023e+00 
 1.49000000e+00  1.49000000e+00  5.00000000e-02  3.85151129e-05  3.85151129e+00 
 1.50000000e+00  1.50000000e+00  5.00000000e-02  3.89410972e-05  3.89410972e+00 
 1.51000000e+00  1.51000000e+00  5.00000000e-02  3.93652527e-05  3.93652527e+00 
 1.52000000e+00  1.52000000e+00  5.00000000e-02  3.97875775e-05  3.97875775e+00 
 1.53000000e+00  1.53000000e+00  5.00000000e-02  4.02080697e-05  4.02080697e+00 
 1.54000000e+00  1.54000000e+00  5.00000000e-02  4.06267276e-05  4.06267276e+00 
 1.55000000e+00  1.55000000e+00  5.00000000e-02  4.10435497e-05  4.10435497e+00 
 1.56000000e+00  1.56000000e+00  5.00000000e-02  4.14585347e-05  4.14585347e+00 
 1.57000000e+00  1.57000000e+00  5.00000000e-02  4.18716814e-05  4.18716814e+00 
 1.58000000e+00  1.58000000e+00  5.00000000e-02  4.22829888e-05  4.22829888e+00 
 1.59000000e+00  1.59000000e+00  5.00000000e-02  4.26924560e-05  4.26924560e+00 
 1.60000000e+00  1.60000000e+00  5.00000000e-02  4.31000824e-05  4.31000824e+00 
 1.61000000e+00  1.61000000e+00  5.00000000e-02  4.35058675e-05  4.35058675e+00 
 1.62000000e+00  1.62000000e+00  5.00000000e-02  4.39098107e-05  4.39098107e+00 
 1.63000000e+00  1.63000000e+00  5.00000000e-02  4.43119118e-05  4.43119118e+00 
 1.64000000e+00  1.64000000e+00  5.00000000e-02  4.47121706e-05  4.47121706e+00 
 1.65000000e+00  1.65000000e+00  5.00000000e-02  4.51105873e-05  4.51105873e+00 
 1.66000000e+00  1.66000000e+00  5.00000000e-02  4.55071617e-05  4.55071617e+00 
 1.67000000e+00  1.67000000e+00  5.00000000e-02  4.59018943e-05  4.59018943e+00 
 1.68000000e+00  1.68000000e+00  5.00000000e-02  4.62947852e-05  4.62947852e+00 
 1.69000000e+00  1.69000000e+00  5.00000000e-02  4.66858351e-05  4.66858351e+00 
 1.70000000e+00  1.70000000e+00  5.00000000e-02  4.70750444e-05  4.70750444e+00 
 1.71000000e+00  1.71000000e+00  5.00000000e-02  4.74624139e-05  4.74624139e+00 
 1.72000000e+00  1.72000000e+00  5.00000000e-02  4.78479443e-05  4.78479443e+00 
 1.73000000e+00  1.73000000e+00  5.00000000e-02  4.82316365e-05  4.82316365e+00 
 1.74000000e+00  1.74000000e+00  5.00000000e-02  4.86134917e-05  4.86134917e+00 
 1.75000000e+00  1.75000000e+00  5.00000000e-02  4.89935107e-05  4.89935107e+00 
 1.76000000e+00  1.76000000e+00  5.00000000e-02  4.93716950e-05  4.93716950e+00 
 1.77000000e+00  1.77000000e+00  5.00000000e-02  4.97480457e-05  4.97480457e+00 
 1.78000000e+00  1.78000000e+00  5.00000000e-02  5.01225643e-05  5.01225643e+00 
 1.79000000e+00  1.79000000e+00  5.00000000e-02  5.04952523e-05  5.04952523e+00 
 1.80000000e+00  1.80000000e+00  5.00000000e-02  5.08661113e-05  5.08661113e+00 
 1.81000000e+00  1.81000000e+00  5.00000000e-02  5.12351428e-05  5.12351428e+00 
 1.82000000e+00  1.82000000e+00  5.00000000e-02  5.16023488e-05  5.16023488e+00 
 1.83000000e+00  1.83000000e+00  5.00000000e-02  5.19677310e-05  5.19677310e+00 
 1.84000000e+00  1.84000000e+00  5.00000000e-02  5.23312914e-05  5.23312914e+00 
 1.85000000e+00  1.85000000e+00  5.00000000e-02  5.26930321e-05  5.26930321e+00 
 1.86000000e+00  1.86000000e+00  5.00000000e-02  5.30529550e-05  5.30529550e+00 
 1.87000000e+00  1.87000000e+00  5.00000000e-02  5.34110625e-05  5.34110625e+00 
 1.88000000e+00  1.88000000e+00  5.00000000e-02  5.37673567e-05  5.37673567e+00 
 1.89000000e+00  1.89000000e+00  5.00000000e-02  5.41218400e-05  5.41218400e+00 
 1.90000000e+00  1.90000000e+00  5.00000000e-02  5.44745149e-05  5.44745149e+00 
 1.91000000e+00  1.91000000e+00  5.00000000e-02  5.48253837e-05  5.48253837e+00 
 1.92000000e+00  1.92000000e+00  5.00000000e-02  5.51744492e-05  5.51744492e+00 
 1.93000000e+00  1.93000000e+00  5.00000000e-02  5.55217139e-05  5.55217139e+00 
 1.94000000e+00  1.94000000e+00  5.00000000e-02  5.58671805e-05  5.58671805e+00 
 1.95000000e+00  1.95000000e+00  5.00000000e-02  5.62108519e-05  5.62108519e+00 
 1.96000000e+00  1.96000000e+00  5.00000000e-02  5.65527309e-05  5.65527309e+00 
 1.97000000e+00  1.97000000e+00  5.00000000e-02  5.68928203e-05  5.68928203e+00 
 1.98000000e+00  1.98000000e+00  5.00000000e-02  5.72311233e-05  5.72311233e+00 
 1.99000000e+00  1.99000000e+00  5.00000000e-02  5.75676428e-05  5.75676428e+00 
 2.00000000e+00  2.00000000e+00  5.00000000e-02  5.79023819e-05  5.79023819e+00 
 2.01000000e+00  2.01000000e+00  5.00000000e-02  5.82353439e-05  5.82353439e+00 
 2.02000000e+00  2.02000000e+00  5.00000000e-02  5.85665320e-05  5.85665320e+00 
 2.03000000e+00  2.03000000e+00  5.00000000e-02  5.88959494e-05  5.88959494e+00 
 2.04000000e+00  2.04000000e+00  5.00000000e-02  5.92235996e-05  5.92235996e+00 
 2.05000000e+00  2.05000000e+00  5.00000000e-02  5.95494860e-05  5.95494860e+00 
 2.06000000e+00  2.06000000e+00  5.00000000e-02  5.98736120e-05  5.98736120e+00 
 2.07000000e+00  2.07000000e+00  5.00000000e-02  6.01959812e-05  6.01959812e+00 
 2.08000000e+00  2.08000000e+00  5.00000000e-02  6.05165972e-05  6.05165972e+00 
 2.09000000e+00  2.09000000e+00  5.00000000e-02  6.08354636e-05  6.08354636e+00 
 2.10000000e+00  2.10000000e+00  5.00000000e-02  6.11525841e-05  6.11525841e+00 
 2.11000000e+00  2.11000000e+00  5.00000000e-02  6.14679625e-05  6.14679625e+00 
 2.12000000e+00  2.12000000e+00  5.00000000e-02  6.17816025e-05  6.17816025e+00 
 2.13000000e+00  2.13000000e+00  5.00000000e-02  6.20935082e-05  6.20935082e+00 
 2.14000000e+00  2.14000000e+00  5.00000000e-02  6.24036832e-05  6.24036832e+00 
 2.15000000e+00  2.15000000e+00  5.00000000e-02  6.27121317e-05  6.27121317e+00 
 2.16000000e+00  2.16000000e+00  5.00000000e-02  6.30188575e-05  6.30188575e+00 
 2.17000000e+00  2.17000000e+00  5.00000000e-02  6.33238648e-05  6.33238648e+00 
 2.18000000e+00  2.18000000e+00  5.00000000e-02  6.36271577e-05  6.36271577e+00 
 2.19000000e+00  2.19000000e+00  5.00000000e-02  6.39287402e-05  6.39287402e+00 
 2.20000000e+00  2.20000000e+00  5.00000000e-02  6.42286166e-05  6.42286166e+00 
 2.21000000e+00  2.21000000e+00  5.00000000e-02  6.45267912e-05  6.45267912e+00 
 2.22000000e+00  2.22000000e+00  5.00000000e-02  6.48232681e-05  6.48232681e+00 
 2.23000000e+00  2.23000000e+00  5.00000000e-02  6.51180516e-05  6.51180516e+00 
 2.24000000e+00  2.24000000e+00  5.00000000e-02  6.54111463e-05  6.54111463e+00 
 2.25000000e+00  2.25000000e+00  5.00000000e-02  6.57025563e-05  6.57025563e+00 
 2.26000000e+00  2.26000000e+00  5.00000000e-02  6.59922863e-05  6.59922863e+00 
 2.27000000e+00  2.27000000e+00  5.00000000e-02  6.62803405e-05  6.62803405e+00 
 2.28000000e+00  2.28000000e+00  5.00000000e-02  6.65667237e-05  6.65667237e+00 
 2.29000000e+00  2.29000000e+00  5.00000000e-02  6.68514402e-05  6.68514402e+00 
 2.30000000e+00  2.30000000e+00  5.00000000e-02  6.71344947e-05  6.71344947e+00 
 2.31000000e+00  2.31000000e+00  5.00000000e-02  6.74158918e-05  6.74158918e+00 
 2.32000000e+00  2.32000000e+00  5.00000000e-02  6.76956362e-05  6.76956362e+00 
 2.33000000e+00  2.33000000e+00  5.00000000e-02  6.79737325e-05  6.79737325e+00 
 2.34000000e+00  2.34000000e+00  5.00000000e-02  6.82501854e-05  6.82501854e+00 
 2.35000000e+00  2.35000000e+00  5.00000000e-02  6.85249998e-05  6.85249998e+00 
 2.36000000e+00  2.36000000e+00  5.00000000e-02  6.87981803e-05  6.87981803e+00 
 2.37000000e+00  2.37000000e+00  5.00000000e-02  6.90697318e-05  6.90697318e+00 
 2.38000000e+00  2.38000000e+00  5.00000000e-02  6.93396592e-05  6.93396592e+00 
 2.39000000e+00  2.39000000e+00  5.00000000e-02  6.96079673e-05  6.96079673e+00 
 2.40000000e+00  2.40000000e+00  5.00000000e-02  6.98746610e-05  6.98746610e+00 
 2.41000000e+00  2.41000000e+00  5.00000000e-02  7.01397453e-05  7.01397453e+00 
 2.42000000e+00  2.42000000e+00  5.00000000e-02  7.04032250e-05  7.04032250e+00 
 2.43000000e+00  2.43000000e+00  5.00000000e-02  7.06651052e-05  7.06651052e+00 
 2.44000000e+00  2.44000000e+00  5.00000000e-02  7.09253909e-05  7.09253909e+00 
 2.45000000e+00  2.45000000e+00  5.00000000e-02  7.11840871e-05  7.11840871e+00 
 2.46000000e+00  2.46000000e+00  5.00000000e-02  7.14411989e-05  7.14411989e+00 
 2.47000000e+00  2.47000000e+00  5.00000000e-02  7.16967314e-05  7.16967314e+00 
 2.48000000e+00  2.48000000e+00  5.00000000e-02  7.19506896e-05  7.19506896e+00 
 2.49000000e+00  2.49000000e+00  5.00000000e-02  7.22030786e-05  7.22030786e+00 
 2.50000000e+00  2.50000000e+00  5.00000000e-02  7.24539037e-05  7.24539037e+00 
 2.51000000e+00  2.51000000e+00  5.00000000e-02  7.27031700e-05  7.27031700e+00 
 2.52000000e+00  2.52000000e+00  5.00000000e-02  7.29508826e-05  7.29508826e+00 
 2.53000000e+00  2.53000000e+00  5.00000000e-02  7.31970469e-05  7.31970469e+00 
 2.54000000e+00  2.54000000e+00  5.00000000e-02  7.34416679e-05  7.34416679e+00 
 2.55000000e+00  2.55000000e+00  5.00000000e-02  7.36847511e-05  7.36847511e+00 
 2.56000000e+00  2.56000000e+00  5.00000000e-02  7.39263015e-05  7.39263015e+00 
 2.57000000e+00  2.57000000e+00  5.00000000e-02  7.41663245e-05  7.41663245e+00 
 2.58000000e+00  2.58000000e+00  5.00000000e-02  7.44048255e-05  7.44048255e+00 
 2.59000000e+00  2.59000000e+00  5.00000000e-02  7.46418096e-05  7.46418096e+00 
 2.60000000e+00  2.60000000e+00  5.00000000e-02  7.48772823e-05  7.48772823e+00 
 2.61000000e+00  2.61000000e+00  5.00000000e-02  7.51112489e-05  7.51112489e+00 
 2.62000000e+00  2.62000000e+00  5.00000000e-02  7.53437148e-05  7.53437148e+00 
 2.63000000e+00  2.63000000e+00  5.00000000e-02  7.55746852e-05  7.55746852e+00 
 2.64000000e+00  2.64000000e+00  5.00000000e-02  7.58041657e-05  7.58041657e+00 
 2.65000000e+00  2.65000000e+00  5.00000000e-02  7.60321616e-05  7.60321616e+00 
 2.66000000e+00  2.66000000e+00  5.00000000e-02  7.62586783e-05  7.62586783e+00 
 2.67000000e+00  2.67000000e+00  5.00000000e-02  7.64837212e-05  7.64837212e+00 
 2.68000000e+00  2.68000000e+00  5.00000000e-02  7.67072958e-05  7.67072958e+00 
 2.69000000e+00  2.69000000e+00  5.00000000e-02  7.69294075e-05  7.69294075e+00 
 2.70000000e+00  2.70000000e+00  5.00000000e-02  7.71500618e-05  7.71500618e+00 
 2.71000000e+00  2.71000000e+00  5.00000000e-02  7.73692642e-05  7.73692642e+00 
 2.72000000e+00  2.72000000e+00  5.00000000e-02  7.75870200e-05  7.75870200e+00 
 2.73000000e+00  2.73000000e+00  5.00000000e-02  7.78033349e-05  7.78033349e+00 
 2.74000000e+00  2.74000000e+00  5.00000000e-02  7.80182143e-05  7.80182143e+00 
 2.75000000e+00  2.75000000e+00  5.00000000e-02  7.82316636e-05  7.82316636e+00 
 2.76000000e+00  2.76000000e+00  5.00000000e-02  7.84436885e-05  7.84436885e+00 
 2.77000000e+00  2.77000000e+00  5.00000000e-02  7.86542943e-05  7.86542943e+00 
 2.78000000e+00  2.78000000e+00  5.00000000e-02  7.88634867e-05  7.88634867e+00 
 2.79000000e+00  2.79000000e+00  5.00000000e-02  7.90712712e-05  7.90712712e+00 
 2.80000000e+00  2.80000000e+00  5.00000000e-02  7.92776533e-05  7.92776533e+00 
 2.81000000e+00  2.81000000e+00  5.00000000e-02  7.94826385e-05  7.94826385e+00 
 2.82000000e+00  2.82000000e+00  5.00000000e-02  7.96862323e-05  7.96862323e+00 
 2.83000000e+00  2.83000000e+00  5.00000000e-02  7.98884404e-05  7.98884404e+00 
 2.84000000e+00  2.84000000e+00  5.00000000e-02  8.00892682e-05  8.00892682e+00 
 2.85000000e+00  2.85000000e+00  5.00000000e-02  8.02887214e-05  8.02887214e+00 
 2.86000000e+00  2.86000000e+00  5.00000000e-02  8.04868054e-05  8.04868054e+00 
 2.87000000e+00  2.87000000e+00  5.00000000e-02  8.06835259e-05  8.06835259e+00 
 2.88000000e+00  2.88000000e+00  5.00000000e-02  8.08788884e-05  8.08788884e+00 
 2.89000000e+00  2.89000000e+00  5.00000000e-02  8.10728984e-05  8.10728984e+00 
 2.90000000e+00  2.90000000e+00  5.00000000e-02  8.12655616e-05  8.12655616e+00 
 2.91000000e+00  2.91000000e+00  5.00000000e-02  8.14568835e-05  8.14568835e+00 
 2.92000000e+00  2.92000000e+00  5.00000000e-02  8.16468696e-05  8.16468696e+00 
 2.93000000e+00  2.93000000e+00  5.00000000e-02  8.18355255e-05  8.18355255e+00 
 2.94000000e+00  2.94000000e+00  5.00000000e-02  8.20228568e-05  8.20228568e+00 
 2.95000000e+00  2.95000000e+00  5.00000000e-02  8.22088691e-05  8.22088691e+00 
