 v-sweep         vgs_out         vds_out         id              id_w           
 5.10000000e-01  5.10000000e-01  5.00000000e-02  4.50396629e-08  4.50396629e-03 
 5.20000000e-01  5.20000000e-01  5.00000000e-02  5.80269549e-08  5.80269549e-03 
 5.30000000e-01  5.30000000e-01  5.00000000e-02  7.45591554e-08  7.45591554e-03 
 5.40000000e-01  5.40000000e-01  5.00000000e-02  9.55262829e-08  9.55262829e-03 
 5.50000000e-01  5.50000000e-01  5.00000000e-02  1.22013349e-07  1.22013349e-02 
 5.60000000e-01  5.60000000e-01  5.00000000e-02  1.55332222e-07  1.55332222e-02 
 5.70000000e-01  5.70000000e-01  5.00000000e-02  1.97053466e-07  1.97053466e-02 
 5.80000000e-01  5.80000000e-01  5.00000000e-02  2.49034542e-07  2.49034542e-02 
 5.90000000e-01  5.90000000e-01  5.00000000e-02  3.13438731e-07  3.13438731e-02 
 6.00000000e-01  6.00000000e-01  5.00000000e-02  3.92736907e-07  3.92736907e-02 
 6.10000000e-01  6.10000000e-01  5.00000000e-02  4.89682647e-07  4.89682647e-02 
 6.20000000e-01  6.20000000e-01  5.00000000e-02  6.07251260e-07  6.07251260e-02 
 6.30000000e-01  6.30000000e-01  5.00000000e-02  7.48536522e-07  7.48536522e-02 
 6.40000000e-01  6.40000000e-01  5.00000000e-02  9.16606116e-07  9.16606116e-02 
 6.50000000e-01  6.50000000e-01  5.00000000e-02  1.11432720e-06  1.11432720e-01 
 6.60000000e-01  6.60000000e-01  5.00000000e-02  1.34418416e-06  1.34418416e-01 
 6.70000000e-01  6.70000000e-01  5.00000000e-02  1.60811688e-06  1.60811688e-01 
 6.80000000e-01  6.80000000e-01  5.00000000e-02  1.90740597e-06  1.90740597e-01 
 6.90000000e-01  6.90000000e-01  5.00000000e-02  2.24262108e-06  2.24262108e-01 
 7.00000000e-01  7.00000000e-01  5.00000000e-02  2.61363421e-06  2.61363421e-01 
 7.10000000e-01  7.10000000e-01  5.00000000e-02  3.01968697e-06  3.01968697e-01 
 7.20000000e-01  7.20000000e-01  5.00000000e-02  3.45949357e-06  3.45949357e-01 
 7.30000000e-01  7.30000000e-01  5.00000000e-02  3.93136013e-06  3.93136013e-01 
 7.40000000e-01  7.40000000e-01  5.00000000e-02  4.43330436e-06  4.43330436e-01 
 7.50000000e-01  7.50000000e-01  5.00000000e-02  4.96316460e-06  4.96316460e-01 
 7.60000000e-01  7.60000000e-01  5.00000000e-02  5.51869236e-06  5.51869236e-01 
 7.70000000e-01  7.70000000e-01  5.00000000e-02  6.09762631e-06  6.09762631e-01 
 7.80000000e-01  7.80000000e-01  5.00000000e-02  6.69774843e-06  6.69774843e-01 
 7.90000000e-01  7.90000000e-01  5.00000000e-02  7.31692426e-06  7.31692426e-01 
 8.00000000e-01  8.00000000e-01  5.00000000e-02  7.95313006e-06  7.95313006e-01 
 8.10000000e-01  8.10000000e-01  5.00000000e-02  8.60446934e-06  8.60446934e-01 
 8.20000000e-01  8.20000000e-01  5.00000000e-02  9.26918151e-06  9.26918151e-01 
 8.30000000e-01  8.30000000e-01  5.00000000e-02  9.94564448e-06  9.94564448e-01 
 8.40000000e-01  8.40000000e-01  5.00000000e-02  1.06323730e-05  1.06323730e+00 
 8.50000000e-01  8.50000000e-01  5.00000000e-02  1.13280141e-05  1.13280141e+00 
 8.60000000e-01  8.60000000e-01  5.00000000e-02  1.20313404e-05  1.20313404e+00 
 8.70000000e-01  8.70000000e-01  5.00000000e-02  1.27412426e-05  1.27412426e+00 
 8.80000000e-01  8.80000000e-01  5.00000000e-02  1.34567210e-05  1.34567210e+00 
 8.90000000e-01  8.90000000e-01  5.00000000e-02  1.41768766e-05  1.41768766e+00 
 9.00000000e-01  9.00000000e-01  5.00000000e-02  1.49009030e-05  1.49009030e+00 
 9.10000000e-01  9.10000000e-01  5.00000000e-02  1.56280779e-05  1.56280779e+00 
 9.20000000e-01  9.20000000e-01  5.00000000e-02  1.63577548e-05  1.63577548e+00 
 9.30000000e-01  9.30000000e-01  5.00000000e-02  1.70893562e-05  1.70893562e+00 
 9.40000000e-01  9.40000000e-01  5.00000000e-02  1.78223663e-05  1.78223663e+00 
 9.50000000e-01  9.50000000e-01  5.00000000e-02  1.85563245e-05  1.85563245e+00 
 9.60000000e-01  9.60000000e-01  5.00000000e-02  1.92908200e-05  1.92908200e+00 
 9.70000000e-01  9.70000000e-01  5.00000000e-02  2.00254859e-05  2.00254859e+00 
 9.80000000e-01  9.80000000e-01  5.00000000e-02  2.07599951e-05  2.07599951e+00 
 9.90000000e-01  9.90000000e-01  5.00000000e-02  2.14940552e-05  2.14940552e+00 
 1.00000000e+00  1.00000000e+00  5.00000000e-02  2.22274055e-05  2.22274055e+00 
 1.01000000e+00  1.01000000e+00  5.00000000e-02  2.29598127e-05  2.29598127e+00 
 1.02000000e+00  1.02000000e+00  5.00000000e-02  2.36910684e-05  2.36910684e+00 
 1.03000000e+00  1.03000000e+00  5.00000000e-02  2.44209862e-05  2.44209862e+00 
 1.04000000e+00  1.04000000e+00  5.00000000e-02  2.51493990e-05  2.51493990e+00 
 1.05000000e+00  1.05000000e+00  5.00000000e-02  2.58761574e-05  2.58761574e+00 
 1.06000000e+00  1.06000000e+00  5.00000000e-02  2.66011272e-05  2.66011272e+00 
 1.07000000e+00  1.07000000e+00  5.00000000e-02  2.73241882e-05  2.73241882e+00 
 1.08000000e+00  1.08000000e+00  5.00000000e-02  2.80452322e-05  2.80452322e+00 
 1.09000000e+00  1.09000000e+00  5.00000000e-02  2.87641623e-05  2.87641623e+00 
 1.10000000e+00  1.10000000e+00  5.00000000e-02  2.94808910e-05  2.94808910e+00 
 1.11000000e+00  1.11000000e+00  5.00000000e-02  3.01953397e-05  3.01953397e+00 
 1.12000000e+00  1.12000000e+00  5.00000000e-02  3.09074379e-05  3.09074379e+00 
 1.13000000e+00  1.13000000e+00  5.00000000e-02  3.16171216e-05  3.16171216e+00 
 1.14000000e+00  1.14000000e+00  5.00000000e-02  3.23243334e-05  3.23243334e+00 
 1.15000000e+00  1.15000000e+00  5.00000000e-02  3.30290215e-05  3.30290215e+00 
 1.16000000e+00  1.16000000e+00  5.00000000e-02  3.37311392e-05  3.37311392e+00 
 1.17000000e+00  1.17000000e+00  5.00000000e-02  3.44306443e-05  3.44306443e+00 
 1.18000000e+00  1.18000000e+00  5.00000000e-02  3.51274987e-05  3.51274987e+00 
 1.19000000e+00  1.19000000e+00  5.00000000e-02  3.58216681e-05  3.58216681e+00 
 1.20000000e+00  1.20000000e+00  5.00000000e-02  3.65131215e-05  3.65131215e+00 
 1.21000000e+00  1.21000000e+00  5.00000000e-02  3.72018309e-05  3.72018309e+00 
 1.22000000e+00  1.22000000e+00  5.00000000e-02  3.78877712e-05  3.78877712e+00 
 1.23000000e+00  1.23000000e+00  5.00000000e-02  3.85709197e-05  3.85709197e+00 
 1.24000000e+00  1.24000000e+00  5.00000000e-02  3.92512558e-05  3.92512558e+00 
 1.25000000e+00  1.25000000e+00  5.00000000e-02  3.99287612e-05  3.99287612e+00 
 1.26000000e+00  1.26000000e+00  5.00000000e-02  4.06034195e-05  4.06034195e+00 
 1.27000000e+00  1.27000000e+00  5.00000000e-02  4.12752157e-05  4.12752157e+00 
 1.28000000e+00  1.28000000e+00  5.00000000e-02  4.19441367e-05  4.19441367e+00 
 1.29000000e+00  1.29000000e+00  5.00000000e-02  4.26101707e-05  4.26101707e+00 
 1.30000000e+00  1.30000000e+00  5.00000000e-02  4.32733070e-05  4.32733070e+00 
 1.31000000e+00  1.31000000e+00  5.00000000e-02  4.39335364e-05  4.39335364e+00 
 1.32000000e+00  1.32000000e+00  5.00000000e-02  4.45908506e-05  4.45908506e+00 
 1.33000000e+00  1.33000000e+00  5.00000000e-02  4.52452425e-05  4.52452425e+00 
 1.34000000e+00  1.34000000e+00  5.00000000e-02  4.58967056e-05  4.58967056e+00 
 1.35000000e+00  1.35000000e+00  5.00000000e-02  4.65452345e-05  4.65452345e+00 
 1.36000000e+00  1.36000000e+00  5.00000000e-02  4.71908246e-05  4.71908246e+00 
 1.37000000e+00  1.37000000e+00  5.00000000e-02  4.78334719e-05  4.78334719e+00 
 1.38000000e+00  1.38000000e+00  5.00000000e-02  4.84731731e-05  4.84731731e+00 
 1.39000000e+00  1.39000000e+00  5.00000000e-02  4.91099255e-05  4.91099255e+00 
 1.40000000e+00  1.40000000e+00  5.00000000e-02  4.97437271e-05  4.97437271e+00 
 1.41000000e+00  1.41000000e+00  5.00000000e-02  5.03745763e-05  5.03745763e+00 
 1.42000000e+00  1.42000000e+00  5.00000000e-02  5.10024721e-05  5.10024721e+00 
 1.43000000e+00  1.43000000e+00  5.00000000e-02  5.16274138e-05  5.16274138e+00 
 1.44000000e+00  1.44000000e+00  5.00000000e-02  5.22494013e-05  5.22494013e+00 
 1.45000000e+00  1.45000000e+00  5.00000000e-02  5.28684348e-05  5.28684348e+00 
 1.46000000e+00  1.46000000e+00  5.00000000e-02  5.34845150e-05  5.34845150e+00 
 1.47000000e+00  1.47000000e+00  5.00000000e-02  5.40976429e-05  5.40976429e+00 
 1.48000000e+00  1.48000000e+00  5.00000000e-02  5.47078197e-05  5.47078197e+00 
 1.49000000e+00  1.49000000e+00  5.00000000e-02  5.53150471e-05  5.53150471e+00 
 1.50000000e+00  1.50000000e+00  5.00000000e-02  5.59193271e-05  5.59193271e+00 
 1.51000000e+00  1.51000000e+00  5.00000000e-02  5.65206618e-05  5.65206618e+00 
 1.52000000e+00  1.52000000e+00  5.00000000e-02  5.71190537e-05  5.71190537e+00 
 1.53000000e+00  1.53000000e+00  5.00000000e-02  5.77145056e-05  5.77145056e+00 
 1.54000000e+00  1.54000000e+00  5.00000000e-02  5.83070204e-05  5.83070204e+00 
 1.55000000e+00  1.55000000e+00  5.00000000e-02  5.88966013e-05  5.88966013e+00 
 1.56000000e+00  1.56000000e+00  5.00000000e-02  5.94832518e-05  5.94832518e+00 
 1.57000000e+00  1.57000000e+00  5.00000000e-02  6.00669754e-05  6.00669754e+00 
 1.58000000e+00  1.58000000e+00  5.00000000e-02  6.06477759e-05  6.06477759e+00 
 1.59000000e+00  1.59000000e+00  5.00000000e-02  6.12256574e-05  6.12256574e+00 
 1.60000000e+00  1.60000000e+00  5.00000000e-02  6.18006241e-05  6.18006241e+00 
 1.61000000e+00  1.61000000e+00  5.00000000e-02  6.23726803e-05  6.23726803e+00 
 1.62000000e+00  1.62000000e+00  5.00000000e-02  6.29418305e-05  6.29418305e+00 
 1.63000000e+00  1.63000000e+00  5.00000000e-02  6.35080794e-05  6.35080794e+00 
 1.64000000e+00  1.64000000e+00  5.00000000e-02  6.40714319e-05  6.40714319e+00 
 1.65000000e+00  1.65000000e+00  5.00000000e-02  6.46318928e-05  6.46318928e+00 
 1.66000000e+00  1.66000000e+00  5.00000000e-02  6.51894675e-05  6.51894675e+00 
 1.67000000e+00  1.67000000e+00  5.00000000e-02  6.57441611e-05  6.57441611e+00 
 1.68000000e+00  1.68000000e+00  5.00000000e-02  6.62959789e-05  6.62959789e+00 
 1.69000000e+00  1.69000000e+00  5.00000000e-02  6.68449266e-05  6.68449266e+00 
 1.70000000e+00  1.70000000e+00  5.00000000e-02  6.73910098e-05  6.73910098e+00 
 1.71000000e+00  1.71000000e+00  5.00000000e-02  6.79342343e-05  6.79342343e+00 
 1.72000000e+00  1.72000000e+00  5.00000000e-02  6.84746058e-05  6.84746058e+00 
 1.73000000e+00  1.73000000e+00  5.00000000e-02  6.90121305e-05  6.90121305e+00 
 1.74000000e+00  1.74000000e+00  5.00000000e-02  6.95468144e-05  6.95468144e+00 
 1.75000000e+00  1.75000000e+00  5.00000000e-02  7.00786638e-05  7.00786638e+00 
 1.76000000e+00  1.76000000e+00  5.00000000e-02  7.06076848e-05  7.06076848e+00 
 1.77000000e+00  1.77000000e+00  5.00000000e-02  7.11338840e-05  7.11338840e+00 
 1.78000000e+00  1.78000000e+00  5.00000000e-02  7.16572679e-05  7.16572679e+00 
 1.79000000e+00  1.79000000e+00  5.00000000e-02  7.21778430e-05  7.21778430e+00 
 1.80000000e+00  1.80000000e+00  5.00000000e-02  7.26956161e-05  7.26956161e+00 
 1.81000000e+00  1.81000000e+00  5.00000000e-02  7.32105938e-05  7.32105938e+00 
 1.82000000e+00  1.82000000e+00  5.00000000e-02  7.37227832e-05  7.37227832e+00 
 1.83000000e+00  1.83000000e+00  5.00000000e-02  7.42321910e-05  7.42321910e+00 
 1.84000000e+00  1.84000000e+00  5.00000000e-02  7.47388245e-05  7.47388245e+00 
 1.85000000e+00  1.85000000e+00  5.00000000e-02  7.52426905e-05  7.52426905e+00 
 1.86000000e+00  1.86000000e+00  5.00000000e-02  7.57437964e-05  7.57437964e+00 
 1.87000000e+00  1.87000000e+00  5.00000000e-02  7.62421494e-05  7.62421494e+00 
 1.88000000e+00  1.88000000e+00  5.00000000e-02  7.67377568e-05  7.67377568e+00 
 1.89000000e+00  1.89000000e+00  5.00000000e-02  7.72306261e-05  7.72306261e+00 
 1.90000000e+00  1.90000000e+00  5.00000000e-02  7.77207646e-05  7.77207646e+00 
 1.91000000e+00  1.91000000e+00  5.00000000e-02  7.82081800e-05  7.82081800e+00 
 1.92000000e+00  1.92000000e+00  5.00000000e-02  7.86928797e-05  7.86928797e+00 
 1.93000000e+00  1.93000000e+00  5.00000000e-02  7.91748716e-05  7.91748716e+00 
 1.94000000e+00  1.94000000e+00  5.00000000e-02  7.96541632e-05  7.96541632e+00 
 1.95000000e+00  1.95000000e+00  5.00000000e-02  8.01307625e-05  8.01307625e+00 
 1.96000000e+00  1.96000000e+00  5.00000000e-02  8.06046772e-05  8.06046772e+00 
 1.97000000e+00  1.97000000e+00  5.00000000e-02  8.10759152e-05  8.10759152e+00 
 1.98000000e+00  1.98000000e+00  5.00000000e-02  8.15444845e-05  8.15444845e+00 
 1.99000000e+00  1.99000000e+00  5.00000000e-02  8.20103931e-05  8.20103931e+00 
 2.00000000e+00  2.00000000e+00  5.00000000e-02  8.24736490e-05  8.24736490e+00 
 2.01000000e+00  2.01000000e+00  5.00000000e-02  8.29342603e-05  8.29342603e+00 
 2.02000000e+00  2.02000000e+00  5.00000000e-02  8.33922353e-05  8.33922353e+00 
 2.03000000e+00  2.03000000e+00  5.00000000e-02  8.38475820e-05  8.38475820e+00 
 2.04000000e+00  2.04000000e+00  5.00000000e-02  8.43003088e-05  8.43003088e+00 
 2.05000000e+00  2.05000000e+00  5.00000000e-02  8.47504239e-05  8.47504239e+00 
 2.06000000e+00  2.06000000e+00  5.00000000e-02  8.51979358e-05  8.51979358e+00 
 2.07000000e+00  2.07000000e+00  5.00000000e-02  8.56428526e-05  8.56428526e+00 
 2.08000000e+00  2.08000000e+00  5.00000000e-02  8.60851829e-05  8.60851829e+00 
 2.09000000e+00  2.09000000e+00  5.00000000e-02  8.65249351e-05  8.65249351e+00 
 2.10000000e+00  2.10000000e+00  5.00000000e-02  8.69621178e-05  8.69621178e+00 
 2.11000000e+00  2.11000000e+00  5.00000000e-02  8.73967394e-05  8.73967394e+00 
 2.12000000e+00  2.12000000e+00  5.00000000e-02  8.78288084e-05  8.78288084e+00 
 2.13000000e+00  2.13000000e+00  5.00000000e-02  8.82583336e-05  8.82583336e+00 
 2.14000000e+00  2.14000000e+00  5.00000000e-02  8.86853235e-05  8.86853235e+00 
 2.15000000e+00  2.15000000e+00  5.00000000e-02  8.91097868e-05  8.91097868e+00 
 2.16000000e+00  2.16000000e+00  5.00000000e-02  8.95317322e-05  8.95317322e+00 
 2.17000000e+00  2.17000000e+00  5.00000000e-02  8.99511684e-05  8.99511684e+00 
 2.18000000e+00  2.18000000e+00  5.00000000e-02  9.03681042e-05  9.03681042e+00 
 2.19000000e+00  2.19000000e+00  5.00000000e-02  9.07825483e-05  9.07825483e+00 
 2.20000000e+00  2.20000000e+00  5.00000000e-02  9.11945096e-05  9.11945096e+00 
 2.21000000e+00  2.21000000e+00  5.00000000e-02  9.16039968e-05  9.16039968e+00 
 2.22000000e+00  2.22000000e+00  5.00000000e-02  9.20110188e-05  9.20110188e+00 
 2.23000000e+00  2.23000000e+00  5.00000000e-02  9.24155846e-05  9.24155846e+00 
 2.24000000e+00  2.24000000e+00  5.00000000e-02  9.28177030e-05  9.28177030e+00 
 2.25000000e+00  2.25000000e+00  5.00000000e-02  9.32173828e-05  9.32173828e+00 
 2.26000000e+00  2.26000000e+00  5.00000000e-02  9.36146332e-05  9.36146332e+00 
 2.27000000e+00  2.27000000e+00  5.00000000e-02  9.40094629e-05  9.40094629e+00 
 2.28000000e+00  2.28000000e+00  5.00000000e-02  9.44018811e-05  9.44018811e+00 
 2.29000000e+00  2.29000000e+00  5.00000000e-02  9.47918966e-05  9.47918966e+00 
 2.30000000e+00  2.30000000e+00  5.00000000e-02  9.51795186e-05  9.51795186e+00 
 2.31000000e+00  2.31000000e+00  5.00000000e-02  9.55647560e-05  9.55647560e+00 
 2.32000000e+00  2.32000000e+00  5.00000000e-02  9.59476178e-05  9.59476178e+00 
 2.33000000e+00  2.33000000e+00  5.00000000e-02  9.63281132e-05  9.63281132e+00 
 2.34000000e+00  2.34000000e+00  5.00000000e-02  9.67062512e-05  9.67062512e+00 
 2.35000000e+00  2.35000000e+00  5.00000000e-02  9.70820408e-05  9.70820408e+00 
 2.36000000e+00  2.36000000e+00  5.00000000e-02  9.74554912e-05  9.74554912e+00 
 2.37000000e+00  2.37000000e+00  5.00000000e-02  9.78266115e-05  9.78266115e+00 
 2.38000000e+00  2.38000000e+00  5.00000000e-02  9.81954107e-05  9.81954107e+00 
 2.39000000e+00  2.39000000e+00  5.00000000e-02  9.85618980e-05  9.85618980e+00 
 2.40000000e+00  2.40000000e+00  5.00000000e-02  9.89260825e-05  9.89260825e+00 
 2.41000000e+00  2.41000000e+00  5.00000000e-02  9.92879734e-05  9.92879734e+00 
 2.42000000e+00  2.42000000e+00  5.00000000e-02  9.96475798e-05  9.96475798e+00 
 2.43000000e+00  2.43000000e+00  5.00000000e-02  1.00004911e-04  1.00004911e+01 
 2.44000000e+00  2.44000000e+00  5.00000000e-02  1.00359976e-04  1.00359976e+01 
 2.45000000e+00  2.45000000e+00  5.00000000e-02  1.00712783e-04  1.00712783e+01 
 2.46000000e+00  2.46000000e+00  5.00000000e-02  1.01063343e-04  1.01063343e+01 
 2.47000000e+00  2.47000000e+00  5.00000000e-02  1.01411664e-04  1.01411664e+01 
 2.48000000e+00  2.48000000e+00  5.00000000e-02  1.01757756e-04  1.01757756e+01 
 2.49000000e+00  2.49000000e+00  5.00000000e-02  1.02101627e-04  1.02101627e+01 
 2.50000000e+00  2.50000000e+00  5.00000000e-02  1.02443287e-04  1.02443287e+01 
 2.51000000e+00  2.51000000e+00  5.00000000e-02  1.02782745e-04  1.02782745e+01 
 2.52000000e+00  2.52000000e+00  5.00000000e-02  1.03120010e-04  1.03120010e+01 
 2.53000000e+00  2.53000000e+00  5.00000000e-02  1.03455091e-04  1.03455091e+01 
 2.54000000e+00  2.54000000e+00  5.00000000e-02  1.03787998e-04  1.03787998e+01 
 2.55000000e+00  2.55000000e+00  5.00000000e-02  1.04118739e-04  1.04118739e+01 
 2.56000000e+00  2.56000000e+00  5.00000000e-02  1.04447324e-04  1.04447324e+01 
 2.57000000e+00  2.57000000e+00  5.00000000e-02  1.04773762e-04  1.04773762e+01 
 2.58000000e+00  2.58000000e+00  5.00000000e-02  1.05098061e-04  1.05098061e+01 
 2.59000000e+00  2.59000000e+00  5.00000000e-02  1.05420232e-04  1.05420232e+01 
 2.60000000e+00  2.60000000e+00  5.00000000e-02  1.05740284e-04  1.05740284e+01 
 2.61000000e+00  2.61000000e+00  5.00000000e-02  1.06058225e-04  1.06058225e+01 
 2.62000000e+00  2.62000000e+00  5.00000000e-02  1.06374064e-04  1.06374064e+01 
 2.63000000e+00  2.63000000e+00  5.00000000e-02  1.06687811e-04  1.06687811e+01 
 2.64000000e+00  2.64000000e+00  5.00000000e-02  1.06999476e-04  1.06999476e+01 
 2.65000000e+00  2.65000000e+00  5.00000000e-02  1.07309065e-04  1.07309065e+01 
 2.66000000e+00  2.66000000e+00  5.00000000e-02  1.07616591e-04  1.07616591e+01 
 2.67000000e+00  2.67000000e+00  5.00000000e-02  1.07922060e-04  1.07922060e+01 
 2.68000000e+00  2.68000000e+00  5.00000000e-02  1.08225482e-04  1.08225482e+01 
 2.69000000e+00  2.69000000e+00  5.00000000e-02  1.08526867e-04  1.08526867e+01 
 2.70000000e+00  2.70000000e+00  5.00000000e-02  1.08826223e-04  1.08826223e+01 
 2.71000000e+00  2.71000000e+00  5.00000000e-02  1.09123559e-04  1.09123559e+01 
 2.72000000e+00  2.72000000e+00  5.00000000e-02  1.09418885e-04  1.09418885e+01 
 2.73000000e+00  2.73000000e+00  5.00000000e-02  1.09712209e-04  1.09712209e+01 
 2.74000000e+00  2.74000000e+00  5.00000000e-02  1.10003541e-04  1.10003541e+01 
 2.75000000e+00  2.75000000e+00  5.00000000e-02  1.10292889e-04  1.10292889e+01 
 2.76000000e+00  2.76000000e+00  5.00000000e-02  1.10580262e-04  1.10580262e+01 
 2.77000000e+00  2.77000000e+00  5.00000000e-02  1.10865670e-04  1.10865670e+01 
 2.78000000e+00  2.78000000e+00  5.00000000e-02  1.11149122e-04  1.11149122e+01 
 2.79000000e+00  2.79000000e+00  5.00000000e-02  1.11430626e-04  1.11430626e+01 
 2.80000000e+00  2.80000000e+00  5.00000000e-02  1.11710191e-04  1.11710191e+01 
 2.81000000e+00  2.81000000e+00  5.00000000e-02  1.11987826e-04  1.11987826e+01 
 2.82000000e+00  2.82000000e+00  5.00000000e-02  1.12263540e-04  1.12263540e+01 
 2.83000000e+00  2.83000000e+00  5.00000000e-02  1.12537342e-04  1.12537342e+01 
 2.84000000e+00  2.84000000e+00  5.00000000e-02  1.12809241e-04  1.12809241e+01 
 2.85000000e+00  2.85000000e+00  5.00000000e-02  1.13079246e-04  1.13079246e+01 
 2.86000000e+00  2.86000000e+00  5.00000000e-02  1.13347365e-04  1.13347365e+01 
 2.87000000e+00  2.87000000e+00  5.00000000e-02  1.13613608e-04  1.13613608e+01 
 2.88000000e+00  2.88000000e+00  5.00000000e-02  1.13877983e-04  1.13877983e+01 
 2.89000000e+00  2.89000000e+00  5.00000000e-02  1.14140499e-04  1.14140499e+01 
 2.90000000e+00  2.90000000e+00  5.00000000e-02  1.14401164e-04  1.14401164e+01 
 2.91000000e+00  2.91000000e+00  5.00000000e-02  1.14659988e-04  1.14659988e+01 
 2.92000000e+00  2.92000000e+00  5.00000000e-02  1.14916979e-04  1.14916979e+01 
 2.93000000e+00  2.93000000e+00  5.00000000e-02  1.15172146e-04  1.15172146e+01 
 2.94000000e+00  2.94000000e+00  5.00000000e-02  1.15425497e-04  1.15425497e+01 
 2.95000000e+00  2.95000000e+00  5.00000000e-02  1.15677042e-04  1.15677042e+01 
